,He pressure [torr],H2O pressure [torr],N2 pressure [torr],O2 pressure [torr],CO2 pressure [torr],None,Unnamed: 8,Time [s],Interpolated CO2 flow [%],Interpolated N2 flow [%],Interpolated He flow [%],Interpolated Outlet flow [%],Breakthrough time [s],Corrected CO2 pressure [torr],Corrected N2 pressure [torr],Corrected He pressure [torr],Corrected H2O pressure [torr],Corrected O2 pressure [torr],True MS CO2 mole fraction [-],True MS N2 mole fraction [-],True MS He mole fraction [-],True MS H2O mole fraction [-],True MS O2 mole fraction [-],Fake Outlet average molecular weight [kg/mol],True CO2 mass flow [kg/s],True N2 mass flow [kg/s],True He mass flow [kg/s],True H2O mass flow [kg/s],True O2 mass flow [kg/s],True CO2 molar flow [mol/s],True N2 molar flow [mol/s],True He molar flow [mol/s],True H2O molar flow [mol/s],True O2 molar flow [mol/s],He bypass flow [mol/s],He molar flow [mol/s],CO2 molar flow [mol/s],N2 molar flow [mol/s],H2O molar flow [mol/s],O2 molar flow [mol/s],Total molar flow [mol/s],CO2 mole fraction [-],N2 mole fraction [-],He mole fraction [-],H2O mole fraction [-],O2 mole fraction [-],CO2 concentration [mol/m3],N2 concentration [mol/m3],He concentration [mol/m3],H2O concentration [mol/m3],O2 concentration [mol/m3],CO2 inlet flow [mol/s],N2 inlet flow [mol/s],He inlet flow [mol/s],H2O inlet flow [mol/s],O2 inlet flow [mol/s],CO2 inlet mole fraction [-],N2 inlet mole fraction [-],He inlet mole fraction [-],H2O inlet mole fraction [-],O2 inlet mole fraction [-],CO2 inlet concentration [mol/m3],N2 inlet concentration [mol/m3],He inlet concentration [mol/m3],H2O inlet concentration [mol/m3],O2 inlet concentration [mol/m3],Normalised CO2 mole fraction [-],Normalised N2 mole fraction [-],Normalised He mole fraction [-],Normalised H2O mole fraction [-],Normalised O2 mole fraction [-],Normalised CO2 concentration [mol/m3],Normalised N2 concentration [mol/m3],Normalised He concentration [mol/m3],Normalised H2O concentration [mol/m3],Normalised O2 concentration [mol/m3],Normalised CO2 molar flow [mol/s],Normalised N2 molar flow [mol/s],Normalised He molar flow [mol/s],Normalised H2O molar flow [mol/s],Normalised O2 molar flow [mol/s],Smoothed CO2 inlet flow [mol/s],Smoothed N2 inlet flow [mol/s],Smoothed He inlet flow [mol/s],Smoothed H2O inlet flow [mol/s],Smoothed CO2 inlet mole fraction [-],Smoothed N2 inlet mole fraction [-],Smoothed He inlet mole fraction [-],Smoothed H2O inlet mole fraction [-],Smoothed CO2 inlet concentration [mol/m3],Smoothed N2 inlet concentration [mol/m3],Smoothed He inlet concentration [mol/m3],Smoothed H2O inlet concentration [mol/m3],Smoothed CO2 molar flow [mol/s],Smoothed N2 molar flow [mol/s],Smoothed He molar flow [mol/s],Smoothed H2O molar flow [mol/s],Smoothed CO2 mole fraction [-],Smoothed N2 mole fraction [-],Smoothed He mole fraction [-],Smoothed H2O mole fraction [-],Smoothed CO2 concentration [mol/m3],Smoothed N2 concentration [mol/m3],Smoothed He concentration [mol/m3],Smoothed H2O concentration [mol/m3],Smoothed Normalised CO2 molar flow [mol/s],Smoothed Normalised N2 molar flow [mol/s],Smoothed Normalised He molar flow [mol/s],Smoothed Normalised H2O molar flow [mol/s],Smoothed Normalised CO2 mole fraction [-],Smoothed Normalised N2 mole fraction [-],Smoothed Normalised He mole fraction [-],Smoothed Normalised H2O mole fraction [-],Smoothed Normalised CO2 concentration [mol/m3],Smoothed Normalised N2 concentration [mol/m3],Smoothed Normalised He concentration [mol/m3],Smoothed Normalised H2O concentration [mol/m3],Q(t),yinQin CO2,y(t) CO2,y(t)Q(t)/yinQin CO2,yinQin N2,y(t) N2,y(t)Q(t)/yinQin N2
161,2.15032e-07,1.08731e-10,2.57906e-07,9.9273e-11,2.48514e-10,-3.43212e-12,,15162.428,5.0323295454545525,9.9,14.19897563636364,17.03437,8014.428,1.2863403648634922e-09,2.5774395719840554e-07,5.263355684679413e-07,7.228529411764706e-11,0.0,0.0016377360364949866,0.32815309106578927,0.6701171410884693,9.203180924643744e-05,0.0,0.011942472072368192,1.713081566250417e-09,2.1843186352167866e-07,6.372240792089336e-08,3.938147017755951e-11,0.0,3.893367196023675e-08,7.801137982917095e-06,1.593060198022334e-05,2.1878594543088617e-09,0.0,1.4993408166314558e-05,1.593060198022334e-05,3.893367196023675e-08,7.801137982917095e-06,2.1878594543088617e-09,0.0,2.3772861494554983e-05,0.0016377360364949862,0.3281530910657892,0.6701171410884693,9.203180924643744e-05,0.0,0.06373794857827957,12.771169698944828,26.07983883137283,0.003581724157373649,0.0,7.484349757624985e-08,7.361904852536304e-06,0,0.0,0,0.010064008361277561,0.9899359916387225,0.0,0.0,0.0,0.3916743804424729,38.52665382261084,0.0,0.0,0.0,0.16273198289424773,0.3314892011579157,0,0,0,0.1627319828942477,0.33148920115791575,0,0,0,0.5202011293041389,1.0596629729912181,0,0,0,7.451914674070906e-08,7.362640733177079e-06,0,0.0,0.010019839832236576,0.9899801601677634,0.0,0.0,0.38995541513301,38.5283727879203,0.0,0.0,3.3892897792509795e-08,7.80077914435825e-06,1.5964611633352555e-05,2.105604043791109e-09,0.0014238932682672394,0.327754751890017,0.6707328758601196,8.847898159615876e-05,0.05541554554054271,12.755667004165993,26.103802199301974,0.003443454044831213,0.4547195455905366,1.0595082853909392,0,0,0.14207545741032557,0.3310720440489161,0,0,0.1420754574103255,0.33107204404891616,0,0,31.948376553313388,0.1001555865454423,0.0014240200519465796,0.44590599869819736,9.895572257698394,0.3277837630606298,1.0664218768672658
162,2.17684e-07,1.24489e-10,2.59785e-07,1.02897e-10,2.20779e-10,4.1349e-12,,15209.661,5.00625,9.903125,14.2,17.029761999999995,8061.661,1.1425640691453938e-09,2.5963934769611743e-07,5.332789502558009e-07,8.773431372549017e-11,0.0,0.001438728311576242,0.3269405107487734,0.6715102849983337,0.00011047594131678604,0.0,0.011905668053612047,1.509162111299339e-09,2.1823841314369172e-07,6.403495183357924e-08,4.740723682963804e-11,0.0,3.4299138893166795e-08,7.794229040846133e-06,1.600873795839481e-05,2.633735379424336e-09,0.0,1.4994489843085052e-05,1.600873795839481e-05,3.4299138893166795e-08,7.794229040846133e-06,2.633735379424336e-09,0.0,2.3839899873513534e-05,0.001438728311576242,0.3269405107487734,0.6715102849983337,0.00011047594131678602,0.0,0.05599290062494894,12.72397810019464,26.134057663291017,0.004299538942707936,0.0,7.445562862224216e-08,7.3642286861387455e-06,0,0.0,0,0.010009246994726714,0.9899907530052733,0.0,0.0,0.0,0.3895431596061993,38.528785043447115,0.0,0.0,0.0,0.14373991493408284,0.3302460247798213,0,0,0,0.14373991493408284,0.33024602477982123,0,0,0,0.4606654933663484,1.0583904130403705,0,0,0,7.451409768406334e-08,7.362414159400837e-06,0,0.0,0.010019472414110421,0.9899805275858895,0.0,0.0,0.38994111583378854,38.52838708721952,0.0,0.0,3.467886742055297e-08,7.826471765567627e-06,1.5789194237770136e-05,2.375783071891879e-09,0.0014662549585797732,0.3309233303651471,0.6675099260133536,0.0001004886629196396,0.057064191707362,12.878982781198236,25.97837037938355,0.00391085076419252,0.46531722618755833,1.0630311130514902,0,0,0.14631553212420184,0.33427251508122435,0,0,0.14631553212420179,0.3342725150812244,0,0,32.03787853357693,0.10014880048773805,0.0014664029860646363,0.4665469611565068,9.89526773690813,0.3309566046095607,1.0598813005784442
163,2.06192e-07,1.24621e-10,2.56691e-07,9.8919e-11,2.25088e-10,-1.37572e-12,,15261.948,5.000687499999967,9.898781249999983,14.2,17.013720700000018,8113.948,1.1649016230754205e-09,2.565428012149694e-07,5.031909625084095e-07,8.786372549019605e-11,0.0,0.0015307782445190816,0.33711871552816347,0.6612350459371105,0.00011546029020691023,0.0,0.012153696746519583,1.5714677737586383e-09,2.2023250383568226e-07,6.171011790841396e-08,4.848927283549642e-11,0.0,3.571517667633269e-08,7.86544656556008e-06,1.5427529477103488e-05,2.6938484908609125e-09,0.0,1.4994489843085052e-05,1.5427529477103488e-05,3.571517667633269e-08,7.86544656556008e-06,2.6938484908609125e-09,0.0,2.333138506783076e-05,0.0015307782445190816,0.3371187155281635,0.6612350459371106,0.00011546029020691027,0.0,0.059575330126287414,13.120096814316835,25.734162537141504,0.004493521468692316,0.0,7.437290014599473e-08,7.360998557431338e-06,0,0.0,0,0.010002580310927418,0.9899974196890726,0.0,0.0,0.0,0.3892837034180723,38.52904449963524,0.0,0.0,0.0,0.15303833580288956,0.34052484261427873,0,0,0,0.15303833580288956,0.3405248426142788,0,0,0,0.4802176142953072,1.0685298338524294,0,0,0,7.453191374168223e-08,7.36225923716067e-06,0,0.0,0.010022052628061539,0.9899779473719383,0.0,0.0,0.39004153344717224,38.52828666960614,0.0,0.0,3.7459785549343364e-08,7.822832201479243e-06,1.5749891953893667e-05,2.4362234965548134e-09,0.0015867057096429185,0.3313339850557616,0.6669761060553135,0.00010320317928201036,0.06175193356954177,12.894964775225695,25.957594999055207,0.0040164952028958235,0.5025714736772147,1.062559158017667,0,0,0.15831331348232291,0.33468819565457114,0,0,0.15831331348232286,0.3346881956545712,0,0,31.354341194222123,0.1001727457122715,0.0015868685771914632,0.4816310985042431,9.895059517564357,0.33136819822382624,1.0598731757816207
164,2.10612e-07,1.09881e-10,2.58017e-07,9.9715e-11,2.60117e-10,-4.29402e-12,,15314.235,5.00625,9.9,14.19687,17.017439600000024,8166.235000000001,1.34648950346876e-09,2.5784810019660454e-07,5.147632654881754e-07,7.34127450980392e-11,0.0,0.0017395802459813658,0.3331236228803205,0.6650419521973402,9.484467635790767e-05,0.0,0.012065877984435957,1.79921080537604e-09,2.1925442606462295e-07,6.253079359941219e-08,4.013011190925275e-11,0.0,4.089115466763727e-08,7.830515216593677e-06,1.5632698399853048e-05,2.229450661625153e-09,0.0,1.4991184719619642e-05,1.5632698399853048e-05,4.089115466763727e-08,7.830515216593677e-06,2.229450661625153e-09,0.0,2.3506334221775986e-05,0.001739580245981366,0.33312362288032055,0.6650419521973402,9.484467635790768e-05,0.0,0.06770155494865102,12.964614487446475,25.882320964415374,0.003691196242809422,0.0,7.445562862224216e-08,7.361904852536304e-06,0,0.0,0,0.010012374845314432,0.9899876251546855,0.0,0.0,0.0,0.38966489032194224,38.528663312731375,0.0,0.0,0.0,0.1737430202980715,0.33649271406626924,0,0,0,0.1737430202980715,0.33649271406626924,0,0,0,0.5492016577430634,1.0636534121866474,0,0,0,7.441926062636386e-08,7.361474943319847e-06,0,0.0,0.01000811155511097,0.9899918884448888,0.0,0.0,0.3894989701945793,38.52882923285873,0.0,0.0,3.7812103315794904e-08,7.826395420248742e-06,1.5718972503573847e-05,2.4337611137443475e-09,0.0016034625163279211,0.3318590444558094,0.6664342888740188,0.00010320415384398716,0.06240408047174382,12.915399209282853,25.936508380167524,0.004016533131218691,0.5080951207790134,1.063156310435754,0,0,0.16021429281474636,0.3352138950675152,0,0,0.1602142928147463,0.33521389506751526,0,0,31.590101370423827,0.1000213371235481,0.0016036269278393463,0.5007078554837747,9.894005407136538,0.33189330627239977,1.0630318653781305
165,2.12933e-07,1.08201e-10,2.57685e-07,1.17041e-10,2.56802e-10,-1.03648e-12,,15361.494,5.002031250000009,9.895781250000008,14.2,17.032341999999993,8213.494,1.3293047758572404e-09,2.5751805925555227e-07,5.208400336366e-07,7.17656862745098e-11,0.0,0.001704763263234997,0.3302533286659804,0.6679498723632903,9.203570749434467e-05,0.0,0.011995558918417849,1.7750894931458883e-09,2.188309440238626e-07,6.322769671577627e-08,3.9204178615205944e-11,0.0,4.034294302604292e-08,7.815390857995093e-06,1.5806924178944067e-05,2.178009923066997e-09,0.0,1.4994489843085052e-05,1.5806924178944067e-05,4.034294302604292e-08,7.815390857995093e-06,2.178009923066997e-09,0.0,2.3664835989888272e-05,0.0017047632632349965,0.3302533286659804,0.6679498723632902,9.203570749434465e-05,0.0,0.06634653618708776,12.852907435173462,25.995492355822094,0.0035818758706651186,0.0,7.439288511497636e-08,7.358767677173013e-06,0,0.0,0,0.010008244069475286,0.9899917559305247,0.0,0.0,0.0,0.3895041274321011,38.52882407562121,0.0,0.0,0.0,0.1703359002239415,0.3335919988096919,0,0,0,0.17033590022394146,0.333591998809692,0,0,0,0.542295717711334,1.0620515826635661,0,0,0,7.433792645027838e-08,7.3603130265186265e-06,0,0.0,0.00999884429047068,0.9900011557095292,0.0,0.0,0.3891383037477639,38.52918989930555,0.0,0.0,3.918916211503358e-08,7.830192779966992e-06,1.5638126546781804e-05,2.2846972021167967e-09,0.0016666043016090584,0.33307358542224474,0.6651625835130399,9.722676310632415e-05,0.06486145319464183,12.962667113230639,25.887015733551365,0.003783903076692431,0.5271767486938101,1.063839382109057,0,0,0.16667966693110464,0.3364375783440133,0,0,0.1666796669311046,0.33643757834401333,0,0,31.8032008264116,0.09991202196807035,0.0016667655780132997,0.5202945493147466,9.892443762058285,0.3331059977500421,1.0602825376895972
166,2.11386e-07,1.03472e-10,2.57464e-07,1.14676e-10,2.53376e-10,2.0796e-12,,15413.755,4.984375,9.896875,14.2,16.991565999999995,8265.755,1.3115446320270546e-09,2.572990839119489e-07,5.16789727593682e-07,6.712941176470587e-11,0.0,0.0016912954527007907,0.33179867461451484,0.6664234635544182,8.6566378366134e-05,0.0,0.012032031938153512,1.7515244599653452e-09,2.1866371743213568e-07,6.274141652490654e-08,3.6674635192454395e-11,0.0,3.980737409012149e-08,7.809418479719132e-06,1.5685354131226635e-05,2.037479732914133e-09,0.0,1.4994489843085052e-05,1.5685354131226635e-05,3.980737409012149e-08,7.809418479719132e-06,2.037479732914133e-09,0.0,2.3536617464768802e-05,0.0016912954527007907,0.3317986746145149,0.6664234635544182,8.656637836613397e-05,0.0,0.065822391516541,12.913049715985785,25.936087076826386,0.0033690187246028956,0.0,7.413029191790028e-08,7.359581018933862e-06,0,0.0,0,0.009972177936165555,0.9900278220638344,0.0,0.0,0.0,0.3881004938189379,38.530227709234374,0.0,0.0,0.0,0.16960141139951598,0.3351407578858136,0,0,0,0.16960141139951598,0.33514075788581366,0,0,0,0.5369920050255351,1.0611226997335828,0,0,0,7.437022773735245e-08,7.360539600294868e-06,0,0.0,0.010002839750728739,0.9899971602492711,0.0,0.0,0.38929380038140926,38.529034402671904,0.0,0.0,4.076860122925331e-08,7.816608233365455e-06,1.57089196523912e-05,2.0942295608490933e-09,0.001729820524176813,0.3316588697788211,0.6665224524158057,8.885728119646617e-05,0.06732172289229098,12.907608745505883,25.939939557822328,0.0034581768328350608,0.5481684704850895,1.0619612476156106,0,0,0.17292854406831434,0.3350099201719364,0,0,0.1729285440683143,0.3350099201719365,0,0,31.63106081586714,0.09995543570124597,0.0017299741692704475,0.5356349090450055,9.89274828284855,0.3316883440492178,1.063273400308794
167,2.10723e-07,9.9604e-11,2.56249e-07,1.10367e-10,2.66194e-10,6.91729e-13,,15463.915,5.009375,9.9,14.2,17.00625,8315.915,1.3779922454582637e-09,2.5607650888401773e-07,5.150538821467171e-07,6.333725490196078e-11,0.0,0.0017836431347901002,0.3314598529544688,0.6666745215481735,8.198236256747833e-05,0.0,0.0120275299493748,1.8494490578613115e-09,2.187110346163102e-07,6.284280759816431e-08,3.477560266422179e-11,0.0,4.2032933133211626e-08,7.811108379153935e-06,1.5710701899541077e-05,1.9319779257900997e-09,0.0,1.4994489843085052e-05,1.5710701899541077e-05,4.2032933133211626e-08,7.811108379153935e-06,1.9319779257900997e-09,0.0,2.3565775189754014e-05,0.0017836431347901006,0.33145985295446884,0.6666745215481735,8.198236256747836e-05,0.0,0.069416408916884,12.899863343417808,25.945857834225354,0.0031906164932628354,0.0,7.4502105294291e-08,7.361904852536304e-06,0,0.0,0,0.01001856215195965,0.9899814378480404,0.0,0.0,0.0,0.38990568995265373,38.52842251310066,0.0,0.0,0.0,0.17803384435172834,0.33481420992597144,0,0,0,0.17803384435172834,0.33481420992597144,0,0,0,0.5641845014604246,1.0610172958786437,0,0,0,7.434698940132803e-08,7.360539600294868e-06,0,0.0,0.009999746039400131,0.9900002539605997,0.0,0.0,0.38917339830855696,38.529154804744756,0.0,0.0,4.148308149902918e-08,7.815854276138075e-06,1.5704344405020217e-05,2.1183764997545552e-09,0.0017605794994608737,0.33169187699403235,0.6664576396330024,8.990387350439955e-05,0.06851881078758565,12.908893331140543,25.937417152669436,0.003498908455770003,0.5579481455670242,1.0618588342806814,0,0,0.1760581926717367,0.33504220926677464,0,0,0.17605819267173664,0.33504220926677464,0,0,31.670391320466134,0.0999242027996809,0.0017607380119340115,0.5515348481658079,9.89274828284855,0.33172170324571676,1.0621273740669226
168,2.10281e-07,1.13085e-10,2.57796e-07,9.682e-11,2.78128e-10,-6.47529e-12,,15511.174,5.0,9.9,14.2,17.01563,8363.174,1.439857264859734e-09,2.5761645627180595e-07,5.138966518487405e-07,7.655392156862744e-11,0.0,0.0018626161471176081,0.3332556517411657,0.664782701066127,9.90310455896412e-05,0.0,0.012074026722310938,1.924959332856592e-09,2.1916998285515648e-07,6.245758964147648e-08,4.1868691510446e-11,0.0,4.3749075746740737e-08,7.827499387684159e-06,1.561439741036912e-05,2.326038417247e-09,0.0,1.4994489843085052e-05,1.561439741036912e-05,4.3749075746740737e-08,7.827499387684159e-06,2.326038417247e-09,0.0,2.3487971912217266e-05,0.0018626161471176088,0.3332556517411657,0.664782701066127,9.90310455896412e-05,0.0,0.07248990652982973,12.969752829985122,25.87223134380381,0.0038541227345491916,0.0,7.436267527814447e-08,7.361904852536304e-06,0,0.0,0,0.009999999999999998,0.99,0.0,0.0,0.0,0.3891832820305331,38.52914492102278,0.0,0.0,0.0,0.1862616147117609,0.336621870445622,0,0,0,0.1862616147117609,0.336621870445622,0,0,0,0.5883203580708021,1.0632437588469308,0,0,0,7.432781777410786e-08,7.360880253175223e-06,0,0.0,0.009996734505171785,0.990003265494828,0.0,0.0,0.38905619443106343,38.52927200862225,0.0,0.0,4.260280719627101e-08,7.80731726315406e-06,1.5760394837784946e-05,2.121623025582357e-09,0.001804034614187183,0.3306608635422432,0.6674452495120098,8.985233155989214e-05,0.07021001120460549,12.86876801124205,25.975853278077224,0.0034969025294574406,0.5731550911560332,1.0606497790648513,0,0,0.1804566737159072,0.33399977076971366,0,0,0.18045667371590715,0.3339997707697136,0,0,31.56529215335197,0.09989843565588966,0.0018041970296070091,0.5693207113329433,9.893206128791942,0.330690578082713,1.0619767666986801
169,2.168e-07,1.09019e-10,2.57906e-07,1.04842e-10,2.86747e-10,1.1293e-12,,15563.406,4.996875,9.897613636363628,14.2,17.04062,8415.406,1.484537556649685e-09,2.5772136271854194e-07,5.309644896598477e-07,7.256764705882353e-11,0.0,0.001878583722140234,0.32612927485882376,0.6719003118793195,9.182953971631502e-05,0.0,0.01190353155905341,1.97216121586045e-09,2.1787479856965284e-07,6.412450364001192e-08,3.943792847480768e-11,0.0,4.482184581501023e-08,7.78124280605903e-06,1.603112591000298e-05,2.190996026378205e-09,0.0,1.4994489843085052e-05,1.603112591000298e-05,4.482184581501023e-08,7.78124280605903e-06,2.190996026378205e-09,0.0,2.38593815579034e-05,0.0018785837221402342,0.32612927485882387,0.6719003118793196,9.182953971631505e-05,0.0,0.07311133785516714,12.692406155579489,26.149236857453243,0.0035738521654148686,0.0,7.431619860609564e-08,7.360130288694433e-06,0,0.0,0,0.009996197932561903,0.9900038020674381,0.0,0.0,0.0,0.3890353119221271,38.52929289113119,0.0,0.0,0.0,0.1879298244006235,0.32942224482144794,0,0,0,0.18792982440062353,0.32942224482144783,0,0,0,0.6031235000673704,1.0572153618002456,0,0,0,7.43859136141689e-08,7.361066159863434e-06,0,0.0,0.010004221384044994,0.9899957786159548,0.0,0.0,0.3893475712402675,38.52898063181305,0.0,0.0,4.4354156430086145e-08,7.80666193782644e-06,1.578960468331064e-05,2.2772184412891434e-09,0.001875883316849963,0.3302059566092186,0.6678218424671372,9.63176067943579e-05,0.07300624259579915,12.851063793920753,25.990509646303828,0.0037485202329554518,0.5962870216002123,1.0605339424441103,0,0,0.18751306565780235,0.33354280233938116,0,0,0.1875130656578023,0.3335428023393811,0,0,32.06465745461711,0.09997651790980233,0.0018760647478134533,0.5865028708864921,9.893455992004483,0.33023776559659146,1.0613793639483386
170,2.12049e-07,1.24025e-10,2.56359e-07,1.26168e-10,2.96692e-10,-5.55372e-12,,15613.538,5.0,9.897875000000086,14.200500800000043,17.03437,8465.538,1.5360917394842441e-09,2.561684855416988e-07,5.185255730406468e-07,8.727941176470587e-11,0.0,0.00197869026335191,0.3299790468824164,0.6679298353749278,0.00011242747930399704,0.0,0.012000218720422328,2.059761925116809e-09,2.1859032099544222e-07,6.320877405331762e-08,4.7877505123343016e-11,0.0,4.681277102538203e-08,7.80679717840865e-06,1.5802193513329407e-05,2.659861395741279e-09,0.0,1.4995018662839564e-05,1.5802193513329407e-05,4.681277102538203e-08,7.80679717840865e-06,2.659861395741279e-09,0.0,2.365846332415918e-05,0.00197869026335191,0.32997904688241636,0.6679298353749278,0.00011242747930399702,0.0,0.07700731708131563,12.842232846700597,25.994712549732807,0.004375489538594939,0.0,7.436267527814447e-08,7.360324645686707e-06,0,0.0,0,0.01000212545165839,0.9899978745483416,0.0,0.0,0.0,0.3892660010557541,38.52906220199756,0.0,0.0,0.0,0.19782697916709652,0.33331288416448357,0,0,0,0.1978269791670965,0.3333128841644836,0,0,0,0.6295197268022512,1.0606593532506183,0,0,0,7.43742944461567e-08,7.361647118264045e-06,0,0.0,0.01000189259473676,0.9899981074052631,0.0,0.0,0.38925693865365385,38.52907126439966,0.0,0.0,4.5899409374222486e-08,7.801014645421368e-06,1.5844289469250757e-05,2.3662466518209326e-09,0.001937093527398019,0.32926172424280614,0.6687012937559553,9.988847384065643e-05,0.07538844165928638,12.81431584878477,26.02473642020065,0.003887492408632765,0.6171290764906752,1.0596833850288991,0,0,0.19366985386512228,0.33258823576863694,0,0,0.19366985386512223,0.3325882357686369,0,0,31.79398818481739,0.0999609014590198,0.0019372872216685088,0.6086368344929912,9.89423681454361,0.3292946261341835,1.0604759723923518
171,2.15143e-07,1.12157e-10,2.57685e-07,9.9715e-11,3.07853e-10,-1.49064e-12,,15665.795,5.00625,9.903125,14.2,17.0375,8517.795,1.5939495810746423e-09,2.574878897477575e-07,5.26626185126483e-07,7.564411764705882e-11,0.0,0.002028483976982324,0.32768292348881906,0.670192326703446,9.626583075267244e-05,0.0,0.011946877244441488,2.1214135760293067e-09,2.1807853786694202e-07,6.37177641732062e-08,4.118563382251063e-11,0.0,4.8213944909756974e-08,7.788519209533644e-06,1.592944104330155e-05,2.2880907679172573e-09,0.0,1.4994489843085052e-05,1.592944104330155e-05,4.8213944909756974e-08,7.788519209533644e-06,2.2880907679172573e-09,0.0,2.3768462288512867e-05,0.0020284839769823242,0.3276829234888191,0.670192326703446,9.626583075267245e-05,0.0,0.07894520517083294,12.752871562873871,26.08276492981264,0.003746505195972089,0.0,7.445562862224216e-08,7.3642286861387455e-06,0,0.0,0,0.010009246994726714,0.9899907530052733,0.0,0.0,0.0,0.3895431596061993,38.528785043447115,0.0,0.0,0.0,0.20266099718100808,0.3309959436429945,0,0,0,0.20266099718100808,0.3309959436429945,0,0,0,0.6475527210222761,1.057615066217799,0,0,0,7.43742944461567e-08,7.36193759746435e-06,0,0.0,0.010001502030762381,0.9899984979692374,0.0,0.0,0.3892417385567147,38.5290864644966,0.0,0.0,4.8061993009862526e-08,7.787471226906718e-06,1.5918582923606333e-05,2.3611955626398093e-09,0.002023253816310195,0.32780813117300617,0.6700692017297872,9.941328089657284e-05,0.07874165606124033,12.75774443662061,26.077973111677814,0.0038689986936751445,0.6462106503790696,1.0578020672104687,0,0,0.2022945048551788,0.33111982945737517,0,0,0.20229450485517875,0.3311198294573751,0,0,31.942329197604188,0.0999609014590198,0.0020234549948903798,0.6321108625230627,9.894627225813174,0.32784073347097253,1.0617518664059722
172,2.13485e-07,1.12201e-10,2.55365e-07,1.0977e-10,3.32163e-10,-1.13814e-13,,15718.003,5.0,9.9015625,14.2,17.018755,8570.003,1.7199709168924528e-09,2.5515352331547427e-07,5.222852624250233e-07,7.56872549019608e-11,0.0,0.002207257302766312,0.3274412794619657,0.6702543329614545,9.713027381330681e-05,0.0,0.011948240823031213,2.305574052729239e-09,2.1765311998151576e-07,6.364628491116569e-08,4.150501308940513e-11,0.0,5.239941028930089e-08,7.773325713625564e-06,1.591157122779142e-05,2.3058340605225072e-09,0.0,1.4994489843085052e-05,1.591157122779142e-05,5.239941028930089e-08,7.773325713625564e-06,2.3058340605225072e-09,0.0,2.3739602185766808e-05,0.002207257302766312,0.32744127946196583,0.6702543329614545,9.713027381330683e-05,0.0,0.08590276413764554,12.743467181328487,26.085178109712462,0.0037801478747187096,0.0,7.436267527814447e-08,7.363066769337525e-06,0,0.0,0,0.009998437744102483,0.9900015622558975,0.0,0.0,0.0,0.3891224816427764,38.52920572141054,0.0,0.0,0.0,0.22076021867198692,0.33074824520057494,0,0,0,0.22076021867198692,0.3307482452005749,0,0,0,0.7046466536243797,1.0557184875732086,0,0,0,7.441345104235786e-08,7.361800280024207e-06,0,0.0,0.010006901215684781,0.9899930987843151,0.0,0.0,0.38945186580755364,38.52887633724576,0.0,0.0,4.9307178422895145e-08,7.788809769264068e-06,1.5850099529677667e-05,2.3287437312762613e-09,0.002081274859917998,0.32877614575196373,0.6690442848435934,9.829454452509426e-05,0.08099973807905249,12.795417945709822,26.038085059920068,0.0038254593443972484,0.6626135349189042,1.0580036705980385,0,0,0.20798501634982275,0.3320994361466225,0,0,0.2079850163498227,0.3320994361466225,0,0,31.903516654322722,0.10001352889815697,0.0020814790053291232,0.6515190161050777,9.894442667758474,0.32880846769977207,1.0578643764283024
173,2.12159e-07,1.04223e-10,2.5658e-07,7.8211e-11,3.16693e-10,4.05313e-12,,15765.235,5.007406250000004,9.896875,14.201158100000004,16.99688,8617.235,1.639775521372028e-09,2.5637766559056357e-07,5.188135715310935e-07,6.78656862745098e-11,0.0,0.0021106678965714474,0.33000133317465413,0.6678006443345441,8.735459423040076e-05,0.0,0.012005681676373782,2.1913138485541912e-09,2.1802471531367601e-07,6.302876933715327e-08,3.7101396616632216e-11,0.0,4.980258746714071e-08,7.78659697548843e-06,1.5757192334288316e-05,2.061188700924012e-09,0.0,1.4995712738767262e-05,1.5757192334288316e-05,4.980258746714071e-08,7.78659697548843e-06,2.061188700924012e-09,0.0,2.359565308594481e-05,0.0021106678965714474,0.33000133317465413,0.667800644334544,8.735459423040074e-05,0.0,0.08214366592641578,12.843100191936335,25.98968465042226,0.003399694768303284,0.0,7.44728249909003e-08,7.359581018933862e-06,0,0.0,0,0.010017794672251504,0.9899822053277485,0.0,0.0,0.0,0.38987582092548295,38.52845238212783,0.0,0.0,0.0,0.21069187037919931,0.33334067157843733,0,0,0,0.21069187037919931,0.33334067157843733,0,0,0,0.6687350382267089,1.058021775350525,0,0,0,7.439021270633344e-08,7.362538625336964e-06,0,0.0,0.010002815067031596,0.9899971849329683,0.0,0.0,0.3892928397331825,38.52903536332013,0.0,0.0,5.070996667303608e-08,7.79270292574763e-06,1.5832765290467424e-05,2.1886990702621512e-09,0.0021417111378613813,0.3291112510891926,0.6686546168815193,9.242089142698778e-05,0.08335181697942404,12.808459685206689,26.022919834281854,0.0035968665853742597,0.6816982602171228,1.0584260400386982,0,0,0.21411820005018992,0.3324365458211937,0,0,0.21411820005018986,0.3324365458211937,0,0,31.710374293528467,0.09998229599659189,0.0021419090340412173,0.6749496112106821,9.895435022221811,0.32914166426874647,1.0592113626744095
